ChemicalName,ChemicalID,CasRN,GeneSymbol,GeneID,GeneForms,Organism,OrganismID,Interaction,InteractionActions,PubMedIDs
Diethylhexyl Phthalate,D004051,117-81-7,LMTK2,22853,promoter,Homo sapiens,9606,[Diethylhexyl Phthalate results in increased abundance of mono-(2-ethylhexyl)phthalate] which results in decreased methylation of LMTK2 promoter,decreases^methylation|increases^abundance,33872906
Diethylhexyl Phthalate,D004051,117-81-7,LNP1,348801,mRNA,Homo sapiens,9606,Diethylhexyl Phthalate results in increased expression of LNP1 mRNA,increases^expression,28412506
Diethylhexyl Phthalate,D004051,117-81-7,LOX,4015,mRNA,Homo sapiens,9606,Diethylhexyl Phthalate results in decreased expression of LOX mRNA,decreases^expression,28412506
Diethylhexyl Phthalate,D004051,117-81-7,LOX,4015,mRNA,Homo sapiens,9606,Diethylhexyl Phthalate results in increased expression of LOX mRNA,increases^expression,31163220
Diethylhexyl Phthalate,D004051,117-81-7,LOXL2,4017,mRNA,Homo sapiens,9606,Diethylhexyl Phthalate results in increased expression of LOXL2 mRNA,increases^expression,31163220
Diethylhexyl Phthalate,D004051,117-81-7,LPAR4,2846,mRNA,Homo sapiens,9606,Diethylhexyl Phthalate results in decreased expression of LPAR4 mRNA,decreases^expression,31163220
Diethylhexyl Phthalate,D004051,117-81-7,LPAR5,57121,mRNA,Homo sapiens,9606,Diethylhexyl Phthalate results in increased expression of LPAR5 mRNA,increases^expression,31163220
Diethylhexyl Phthalate,D004051,117-81-7,LPCAT2,54947,protein,Homo sapiens,9606,Diethylhexyl Phthalate results in decreased expression of LPCAT2 protein,decreases^expression,31163220
Diethylhexyl Phthalate,D004051,117-81-7,LPCAT2,54947,mRNA,Homo sapiens,9606,Diethylhexyl Phthalate results in increased expression of LPCAT2 mRNA,increases^expression,31163220
Diethylhexyl Phthalate,D004051,117-81-7,LPHN2,102850997,gene,Homo sapiens,9606,[Diethylhexyl Phthalate results in increased abundance of mono-(2-ethylhexyl)phthalate] which results in increased methylation of LPHN2 gene,increases^abundance|increases^methylation,33872906
Diethylhexyl Phthalate,D004051,117-81-7,LPL,4023,mRNA,Homo sapiens,9606,Diethylhexyl Phthalate results in increased expression of LPL mRNA,increases^expression,31163220
Diethylhexyl Phthalate,D004051,117-81-7,LPP,4026,gene,Homo sapiens,9606,[Diethylhexyl Phthalate results in increased abundance of mono-(2-ethylhexyl)phthalate] which results in decreased methylation of LPP gene,decreases^methylation|increases^abundance,33872906
Diethylhexyl Phthalate,D004051,117-81-7,LPP,4026,promoter,Homo sapiens,9606,[Diethylhexyl Phthalate results in increased abundance of mono-(2-ethylhexyl)phthalate] which results in decreased methylation of LPP promoter,decreases^methylation|increases^abundance,33872906
Diethylhexyl Phthalate,D004051,117-81-7,LRATD2,157638,protein,Homo sapiens,9606,Diethylhexyl Phthalate results in decreased expression of LRATD2 protein,decreases^expression,31163220
Diethylhexyl Phthalate,D004051,117-81-7,LRCH1,23143,mRNA,Homo sapiens,9606,Diethylhexyl Phthalate results in increased expression of LRCH1 mRNA,increases^expression,31163220
Diethylhexyl Phthalate,D004051,117-81-7,LRIG1,26018,mRNA,Homo sapiens,9606,Diethylhexyl Phthalate results in decreased expression of LRIG1 mRNA,decreases^expression,31163220
Diethylhexyl Phthalate,D004051,117-81-7,LRP10,26020,mRNA,Homo sapiens,9606,Diethylhexyl Phthalate results in increased expression of LRP10 mRNA,increases^expression,31163220
Diethylhexyl Phthalate,D004051,117-81-7,LRP4,4038,mRNA,Homo sapiens,9606,Diethylhexyl Phthalate results in decreased expression of LRP4 mRNA,decreases^expression,31163220
Diethylhexyl Phthalate,D004051,117-81-7,LRRC10B,390205,mRNA,Homo sapiens,9606,Diethylhexyl Phthalate results in decreased expression of LRRC10B mRNA,decreases^expression,31163220
Diethylhexyl Phthalate,D004051,117-81-7,LRRC3B,116135,mRNA,Homo sapiens,9606,Diethylhexyl Phthalate results in increased expression of LRRC3B mRNA,increases^expression,31163220
Diethylhexyl Phthalate,D004051,117-81-7,LRRC49,54839,mRNA,Homo sapiens,9606,Diethylhexyl Phthalate results in decreased expression of LRRC49 mRNA,decreases^expression,31163220
Diethylhexyl Phthalate,D004051,117-81-7,LRRC70,100130733,mRNA,Homo sapiens,9606,Diethylhexyl Phthalate results in decreased expression of LRRC70 mRNA,decreases^expression,31163220
Diethylhexyl Phthalate,D004051,117-81-7,LRRC71,149499,mRNA,Homo sapiens,9606,Diethylhexyl Phthalate results in decreased expression of LRRC71 mRNA,decreases^expression,31163220
Diethylhexyl Phthalate,D004051,117-81-7,LRRN4,164312,mRNA,Homo sapiens,9606,Diethylhexyl Phthalate results in increased expression of LRRN4 mRNA,increases^expression,31163220
Diethylhexyl Phthalate,D004051,117-81-7,LRRTM4,80059,mRNA,Homo sapiens,9606,Diethylhexyl Phthalate results in decreased expression of LRRTM4 mRNA,decreases^expression,31163220
Diethylhexyl Phthalate,D004051,117-81-7,LSAMP,4045,mRNA,Homo sapiens,9606,Diethylhexyl Phthalate results in decreased expression of LSAMP mRNA,decreases^expression,31163220
Diethylhexyl Phthalate,D004051,117-81-7,LSM14B,149986,protein,Homo sapiens,9606,Diethylhexyl Phthalate results in increased expression of LSM14B protein,increases^expression,31163220
Diethylhexyl Phthalate,D004051,117-81-7,LUM,4060,mRNA,Homo sapiens,9606,[Diethylhexyl Phthalate co-treated with diisononyl phthalate co-treated with butylbenzyl phthalate co-treated with lead nitrate co-treated with Mercury] results in decreased expression of LUM mRNA,affects^cotreatment|decreases^expression,32949613
Diethylhexyl Phthalate,D004051,117-81-7,LUM,4060,mRNA,Homo sapiens,9606,Diethylhexyl Phthalate results in increased expression of LUM mRNA,increases^expression,31163220
Diethylhexyl Phthalate,D004051,117-81-7,LUZP2,338645,mRNA,Homo sapiens,9606,Diethylhexyl Phthalate results in decreased expression of LUZP2 mRNA,decreases^expression,31163220
Diethylhexyl Phthalate,D004051,117-81-7,LY6D,8581,mRNA,Homo sapiens,9606,Diethylhexyl Phthalate results in increased expression of LY6D mRNA,increases^expression,28412506
Diethylhexyl Phthalate,D004051,117-81-7,LY6E,4061,mRNA,Homo sapiens,9606,Diethylhexyl Phthalate results in increased expression of LY6E mRNA,increases^expression,31163220
Diethylhexyl Phthalate,D004051,117-81-7,LY75,4065,mRNA,Homo sapiens,9606,Asian ginseng inhibits the reaction [Diethylhexyl Phthalate results in decreased expression of LY75 mRNA],decreases^expression|decreases^reaction,35818422
Diethylhexyl Phthalate,D004051,117-81-7,LY75,4065,mRNA,Homo sapiens,9606,[Diethylhexyl Phthalate co-treated with Asian ginseng] results in decreased expression of LY75 mRNA,affects^cotreatment|decreases^expression,35818422
Diethylhexyl Phthalate,D004051,117-81-7,LY75,4065,mRNA,Homo sapiens,9606,Diethylhexyl Phthalate results in decreased expression of LY75 mRNA,decreases^expression,35818422
Diethylhexyl Phthalate,D004051,117-81-7,LY96,23643,mRNA,Homo sapiens,9606,Asian ginseng inhibits the reaction [Diethylhexyl Phthalate results in decreased expression of LY96 mRNA],decreases^expression|decreases^reaction,35818422
Diethylhexyl Phthalate,D004051,117-81-7,LY96,23643,mRNA,Homo sapiens,9606,Diethylhexyl Phthalate results in decreased expression of LY96 mRNA,decreases^expression,35818422
Diethylhexyl Phthalate,D004051,117-81-7,LYN,4067,mRNA,Homo sapiens,9606,Diethylhexyl Phthalate results in increased expression of LYN mRNA,increases^expression,31163220
Diethylhexyl Phthalate,D004051,117-81-7,LYPD1,116372,mRNA,Homo sapiens,9606,Diethylhexyl Phthalate results in increased expression of LYPD1 mRNA,increases^expression,31163220
Diethylhexyl Phthalate,D004051,117-81-7,MAB21L1,4081,mRNA,Homo sapiens,9606,Diethylhexyl Phthalate results in decreased expression of MAB21L1 mRNA,decreases^expression,31163220
